ID,Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento,,Assegnatario,Tempo Effettivo,Hash Commit
J135,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56VD Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 116;startOffset: 4;endOffset: 10;endLine: 116,Maintenance (Code Smells),,Matteo Razionale,0h1m,2aa6c9d6d9c9169cc817c2dab63a122cfe9daeb6
J136,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56VE Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 121;startOffset: 4;endOffset: 10;endLine: 121,Maintenance (Code Smells),,Matteo Razionale,0h1m,59e25af5b3b812e4ef379d84a9c4e3d5a2893f79
J137,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56VF Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 28;startOffset: 0;endOffset: 6;endLine: 28,Maintenance (Code Smells),,Matteo Razionale,0h1m,53ccc049d7d67f79bba8bd3636effb8ec313d826
J138,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V_ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 255;startOffset: 4;endOffset: 10;endLine: 255,Maintenance (Code Smells),,Matteo Razionale,0h1m,36c143273f7d388f2f8e7f99167960095daa2b71
J139,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V- Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 243;startOffset: 4;endOffset: 10;endLine: 243,Maintenance (Code Smells),,Matteo Razionale,0h1m,9b6f474e41fd10be9214bd52dad1081495214082
J140,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V0 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 117;startOffset: 4;endOffset: 10;endLine: 117,Maintenance (Code Smells),,Matteo Razionale,0h1m,9e97753ac04ed7de5e1cad9623a62710b92b51f9
J141,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V1 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 134;startOffset: 4;endOffset: 10;endLine: 134,Maintenance (Code Smells),,Matteo Razionale,0h1m,5c54346dc2caf5ca8e5a5db704a13bcf861e9222
J142,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V2 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 145;startOffset: 4;endOffset: 10;endLine: 145,Maintenance (Code Smells),,Matteo Razionale,0h1m,cdd2e96226cbdc4ff1933498719e53b9dca43866
J143,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V3 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 158;startOffset: 4;endOffset: 10;endLine: 158,Maintenance (Code Smells),,Matteo Razionale,0h1m,097cd9a0b9fad69f3a4bb5cf93b05784a9274eaa
J144,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V4 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 171;startOffset: 4;endOffset: 10;endLine: 171,Maintenance (Code Smells),,Matteo Razionale,0h1m,709be19fee2705f2e8d6c5ca3239008833bc32fa
J145,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V5 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 184;startOffset: 4;endOffset: 10;endLine: 184,Maintenance (Code Smells),,Matteo Razionale,0h1m,f7be0ba3cf9833a852ea3b535db20cd6a1241c35
J146,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V6 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 197;startOffset: 4;endOffset: 10;endLine: 197,Maintenance (Code Smells),,Matteo Razionale,0h1m,e320015fc278fbc9ac76a9ed24eca700bce1e76f
J147,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V7 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 211;startOffset: 4;endOffset: 10;endLine: 211,Maintenance (Code Smells),,Matteo Razionale,0h1m,cdae65906a9842adbe139132daa75abcffdd339a
J148,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V8 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 224;startOffset: 4;endOffset: 10;endLine: 224,Maintenance (Code Smells),,Matteo Razionale,0h1m,185c51d5247a934fd92f6956931738345de368ff
J149,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56V9 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 232;startOffset: 4;endOffset: 10;endLine: 232,Maintenance (Code Smells),,Matteo Razionale,0h1m,b85263234571b0f98d478991909d7a0ca4819376
J150,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Vt Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 72;startOffset: 4;endOffset: 10;endLine: 72,Maintenance (Code Smells),,Matteo Razionale,0h1m,2b7287013f6b04497f27218802e42416852dc52c
J151,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Vu Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 85;startOffset: 4;endOffset: 10;endLine: 85,Maintenance (Code Smells),,Matteo Razionale,0h1m,f9170a1a3584f34ed062a9c44ae786a5fd6a8f2d
J152,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Vv Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 90;startOffset: 4;endOffset: 10;endLine: 90,Maintenance (Code Smells),,Matteo Razionale,0h1m,9219aae5518a220aca74374fcfe0eceba0b4eb55
J153,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Vw Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 95;startOffset: 4;endOffset: 10;endLine: 95,Maintenance (Code Smells),,Matteo Razionale,0h1m,f0f48d3d4e9cd4101e9fc169a8c9f394dffcefa4
J154,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Vx Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 100;startOffset: 4;endOffset: 10;endLine: 100,Maintenance (Code Smells),,Matteo Razionale,0h1m,fca7faae550f4048b8e91164e5db1cf3317d5548
J155,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Vy Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 105;startOffset: 4;endOffset: 10;endLine: 105,Maintenance (Code Smells),,Matteo Razionale,0h1m,c40bf48a9855fa367ac03a50783357d0f137d5eb
J156,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Vz Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 111;startOffset: 4;endOffset: 10;endLine: 111,Maintenance (Code Smells),,Matteo Razionale,0h1m,8d5d231434625853453c100fd9f419bfb6801ee5
J157,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WA Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 269;startOffset: 4;endOffset: 10;endLine: 269,Maintenance (Code Smells),,Matteo Razionale,0h1m,2964cfadba459319908ed1a9c475e3a2dc14ab40
J158,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Wa Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 542;startOffset: 4;endOffset: 10;endLine: 542,Maintenance (Code Smells),,Matteo Razionale,0h1m,dc9bc0215ec238bbaf7fc3ef9673c116213922d6
J159,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WB Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 277;startOffset: 4;endOffset: 10;endLine: 277,Maintenance (Code Smells),,Matteo Razionale,0h1m,093c05cb56d5856ce5aebcafeb2ef1cca4cdf91f
J160,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Wb Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 564;startOffset: 4;endOffset: 10;endLine: 564,Maintenance (Code Smells),,Matteo Razionale,0h1m,d0fdc49b19cf3a30ec7298f165dcb42b51a4b1b9
J161,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WC Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 285;startOffset: 4;endOffset: 10;endLine: 285,Maintenance (Code Smells),,Matteo Razionale,0h1m,c1b0921b4083ef53d2bccaff31ee78b73632a4f1
J162,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Wc Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 571;startOffset: 4;endOffset: 10;endLine: 571,Maintenance (Code Smells),,Matteo Razionale,0h1m,c48f66a3b50fee3e2c679eed6b4406dff0370a11
J163,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WD Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 293;startOffset: 4;endOffset: 10;endLine: 293,Maintenance (Code Smells),,Matteo Razionale,0h1m,cc544840e9084061b650350b6cf3f61f337ba6eb
J164,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Wd Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 576;startOffset: 4;endOffset: 10;endLine: 576,Maintenance (Code Smells),,Matteo Razionale,0h1m,6461d1638474251c50f9db7a3d352732bd80152b
J165,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WE Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 301;startOffset: 4;endOffset: 10;endLine: 301,Maintenance (Code Smells),,Matteo Razionale,0h1m,c632c70457698b2f90010839b4af31b1a4595fdb
J166,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56We Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 583;startOffset: 4;endOffset: 10;endLine: 583,Maintenance (Code Smells),,Matteo Razionale,0h1m,d9e223d7780df41f78e101570b03952e901c5ae1
J167,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WF Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 310;startOffset: 4;endOffset: 10;endLine: 310,Maintenance (Code Smells),,Matteo Razionale,0h1m,28812d8c2f49395279020b7d8aa2986b2484c8f4
J168,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Wf Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 600;startOffset: 4;endOffset: 10;endLine: 600,Maintenance (Code Smells),,Matteo Razionale,0h1m,3f0fd13f3894733319442ded7b79b9b885e1b921
J169,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WG Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 317;startOffset: 4;endOffset: 10;endLine: 317,Maintenance (Code Smells),,Matteo Razionale,0h1m,14e86a450157d40672c6a89848ec7a57c4c4e26c
J170,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Wg Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 705;startOffset: 4;endOffset: 10;endLine: 705,Maintenance (Code Smells),,Matteo Razionale,0h1m,68392dd7895eb2359de9c7c8608d4bdd6bdf8126
J171,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WH Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 326;startOffset: 4;endOffset: 10;endLine: 326,Maintenance (Code Smells),,Matteo Razionale,0h1m,2ae5388d8c37b0bf01edb000bcc7ef4f05dac6eb
J172,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56Wh Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 43;startOffset: 0;endOffset: 6;endLine: 43,Maintenance (Code Smells),,Matteo Razionale,0h1m,b1b99f9854fcf0f090b89d99040dfdd6ff88c2cc
J173,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WI Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 339;startOffset: 4;endOffset: 10;endLine: 339,Maintenance (Code Smells),,Matteo Razionale,0h1m,c74e04793007e3a2ae74dceb471fc375ee5ed1a5
J174,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WJ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 349;startOffset: 4;endOffset: 10;endLine: 349,Maintenance (Code Smells),,Matteo Razionale,0h1m,e10bec06b8ca12ab0a9677df146c46fc4d953682
J175,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WK Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 359;startOffset: 4;endOffset: 10;endLine: 359,Maintenance (Code Smells),,Matteo Razionale,0h1m,740e3abb5e4cbf57f66e9df2252a574fd86bc493
J176,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WL Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 369;startOffset: 4;endOffset: 10;endLine: 369,Maintenance (Code Smells),,Matteo Razionale,0h1m,af581db91e1e827062dc818891f563d0f42e415b
J177,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WM Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 375;startOffset: 4;endOffset: 10;endLine: 375,Maintenance (Code Smells),,Matteo Razionale,0h1m,371a9ca1d73cfc77b754ced9dc2dd2fbe5b1dabe
J178,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WN Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 381;startOffset: 4;endOffset: 10;endLine: 381,Maintenance (Code Smells),,Matteo Razionale,0h1m,5c2b57a96ef11fcc6383ea693f95247e80e44145
J179,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WO Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 389;startOffset: 4;endOffset: 10;endLine: 389,Maintenance (Code Smells),,Matteo Razionale,0h1m,86d8469732129e899f204253f952f6072a88c02f
J180,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WP Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 409;startOffset: 4;endOffset: 10;endLine: 409,Maintenance (Code Smells),,Matteo Razionale,0h1m,37fa406ab491797bcd6271353068972d9ac42a32
J181,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WQ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 416;startOffset: 4;endOffset: 10;endLine: 416,Maintenance (Code Smells),,Matteo Razionale,0h1m,924c3857aace199e5fa3b1bc17977afb115c1487
J182,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WR Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 425;startOffset: 4;endOffset: 10;endLine: 425,Maintenance (Code Smells),,Matteo Razionale,0h1m,677790174b30bda6d05eb16ce845a153770a1d6d
J183,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WS Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 452;startOffset: 4;endOffset: 10;endLine: 452,Maintenance (Code Smells),,Matteo Razionale,0h1m,b395550072ff4439daf79649b0378e2078edc7c2
J184,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WT Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 461;startOffset: 4;endOffset: 10;endLine: 461,Maintenance (Code Smells),,Matteo Razionale,0h1m,54f534e9473d445c8c3f2fa5c3a1e52c4976b4fa
J185,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WU Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 484;startOffset: 4;endOffset: 10;endLine: 484,Maintenance (Code Smells),,Matteo Razionale,0h1m,d9e4f5ec2bcea19b7570fa6235c424f727fa5457
J186,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WV Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 496;startOffset: 4;endOffset: 10;endLine: 496,Maintenance (Code Smells),,Matteo Razionale,0h1m,e22d332cfc991630248c1b139679bab74e4611e6
J187,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WW Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 505;startOffset: 4;endOffset: 10;endLine: 505,Maintenance (Code Smells),,Matteo Razionale,0h1m,0cc75b92c6076184e7f50c2227418d81fc1bd775
J188,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WX Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 515;startOffset: 4;endOffset: 10;endLine: 515,Maintenance (Code Smells),,Matteo Razionale,0h1m,7f4d9c28496787eaa2ae5f38f454dbc45807bcd9
J189,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WY Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 524;startOffset: 4;endOffset: 10;endLine: 524,Maintenance (Code Smells),,Matteo Razionale,0h1m,f04a87322702717f337aa8140a970c727834e758
J190,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-bd9SEFTPV56WZ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java - startLine: 534;startOffset: 4;endOffset: 10;endLine: 534,Maintenance (Code Smells),,Matteo Razionale,0h1m,4d6e913963e4e2eca93c08417b4bec1e5ba67ad7
J191,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Gd9SEFTPV56VM Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/CoverageTest.java - startLine: 29;startOffset: 4;endOffset: 10;endLine: 29,Maintenance (Code Smells),,Matteo Razionale,0h1m,5a670a51480f1527e8818c2c5de519ab925962de
J192,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Gd9SEFTPV56VN Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/CoverageTest.java - startLine: 36;startOffset: 4;endOffset: 10;endLine: 36,Maintenance (Code Smells),,Matteo Razionale,0h1m,315c541cbb1d3f686fc75b6157e17cfbcac17669
J193,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Gd9SEFTPV56VO Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/CoverageTest.java - startLine: 26;startOffset: 0;endOffset: 6;endLine: 26,Maintenance (Code Smells),,Matteo Razionale,0h1m,bec1730608ff8c039d55704fd2b976aa6a1c6ef7
J194,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W_ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 50;startOffset: 0;endOffset: 6;endLine: 50,Maintenance (Code Smells),,Matteo Razionale,0h1m,8d81691f5083f6b279c6ba36594e554c1c8f895b
J195,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W- Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 431;startOffset: 4;endOffset: 10;endLine: 431,Maintenance (Code Smells),,Matteo Razionale,0h1m,353c063553ed79fbe1bf38f62257d0bcc298b958
J196,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W0 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 271;startOffset: 4;endOffset: 10;endLine: 271,Maintenance (Code Smells),,Matteo Razionale,0h1m,15b1b7a31ccb0c854862d36150f9c165f4ab520c
J197,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W1 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 283;startOffset: 4;endOffset: 10;endLine: 283,Maintenance (Code Smells),,Matteo Razionale,0h1m,195476ac01031313381bbc594f8f251856cfc1f6
J198,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W2 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 312;startOffset: 4;endOffset: 10;endLine: 312,Maintenance (Code Smells),,Matteo Razionale,0h1m,2c5002cf5ff8a638433bb8d745e89674d0edcb80
J199,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W3 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 361;startOffset: 4;endOffset: 10;endLine: 361,Maintenance (Code Smells),,Matteo Razionale,0h1m,ac6e6e47215a738c09d19a74f4c145e56d85f18e
J200,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W4 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 383;startOffset: 4;endOffset: 10;endLine: 383,Maintenance (Code Smells),,Matteo Razionale,0h1m,276cc9cc9b86b5c4f4b782ccac4348f2a0e450c1
J201,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W5 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 391;startOffset: 4;endOffset: 10;endLine: 391,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,c4feabe5a7443d19ac10fb6e6ac237c16d7bd676
